url;date;title;body
https://www.bbc.co.uk/news/world-europe-51577265;2020-02-20;Germany shooting: Chancellor Angela Merkel says 'racism is poison'NA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Chancellor Angela Merkel said there were multiple clues that a gunman in the German city of Hanau had acted out of racism and right-wing extremism.
She also added that authorities would do everything possible to clarify the background to the attack.
At least nine people were killed in the shooting which federal prosecutors are treating as an act of terrorism."
https://www.bbc.co.uk/news/uk-politics-eu-referendum-36622502;2016-06-24;Angela Merkel: 'We have to remain calm and composed'NA;"German Chancellor Angela Merkel said it was important  to ""remain calm and composed"" following Britain's exit from the European Union."
https://www.bbc.co.uk/news/world-europe-36124625;2016-04-24;Barack Obama and Angela Merkel hold news briefingNA;Live coverage as US President Barack Obama and German Chancellor Angela Merkel hold a joint news briefing in Hannover.
https://www.bbc.co.uk/news/uk-57699000;2021-07-02;Angela Merkel hopes to open up travel for double-jabbed visitors to GermanyNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Double-jabbed people should be able to travel from the UK to Germany without quarantining ""in the foreseeable future"", Angela Merkel has said.
The German chancellor said her country was ""continuously reviewing"" its Covid travel restrictions, after meeting Prime Minister Boris Johnson.
Mr Johnson said he thought progress was being made on the issue.
Mrs Merkel is visiting the UK in her final official trip as chancellor.
In a press conference following their talks at Chequers, the prime minister's Buckinghamshire residence, the two leaders spoke about trade and post-Brexit relations.
The chancellor was then asked when Britons who have had two doses of a coronavirus vaccine should expect to be able to travel to Germany.
She said Germany had adopted restrictions in response to the Delta variant, which she said was now spreading ""very rapidly"" in her country.
""But as you know we are reviewing continuously our travel restrictions and we think that in the foreseeable future those who have received double jabs will then, according to our classification - and now Britain obviously is a high incidence area - will be able to travel again without having to go into quarantine,"" she said.
""At the beginning we didn't have much experience with this variant but we're dealing with it,"" she added.
""And that is a continuous learning process... we have to adjust time and again to the most recent developments.""
Mrs Merkel, who is due to step down later this year, also met the Queen at Windsor Castle.
And she addressed a meeting of the UK cabinet - the first foreign leader to do so since President Clinton in 1997, although on this occasion the meeting was a virtual one.
Mrs Merkel's comments about travel mark a change in tone.
Last week said she wanted other countries to follow Germany's lead by introducing tougher restrictions for UK travellers because of concerns about the Delta variant, which was first identified in India.
Since May, travellers from the UK have been banned from entering Germany, aside from a few limited exceptions. Those who are allowed in from the UK must quarantine for 14 days.
However, Mrs Merkel did express ""grave concern"" about the numbers of football fans attending Euro 2020 matches at Wembley Stadium, and said she had outlined this during their talks.
""We in Germany, as you know, have less people attend games in the Munich stadium but the British government will obviously take its own decision,"" she said.
""But I am very much concerned whether it is not a bit too much.""
Mr Johnson said sporting events were being opened up in a ""very careful and controlled manner"" and that vaccinations had built up a ""very considerable wall of immunity"" in the UK.
He is expected to announce the latest steps towards ending lockdown in England in the next few days, with international travel high on the agenda.
The talks follow reports that the European Union's passport scheme does not recognise doses of the AstraZeneca vaccine manufactured in India known as Covishield.
Mr Johnson said during the press conference he was ""very confident"" that there ""will not prove to be a problem"" for travellers who have received these jabs.
On Friday, the UK recorded 27,125 new Covid cases and a further 27 deaths within 28 days of a positive test.
More than 85% of UK adults have had their first dose of a coronavirus vaccine, and more than 63% are fully vaccinated, according to the government's coronavirus dashboard.Double-jabbed people should be able to travel from the UK to Germany without quarantining ""in the foreseeable future"", Angela Merkel has said.
The German chancellor said her country was ""continuously reviewing"" its Covid travel restrictions, after meeting Prime Minister Boris Johnson.
Mr Johnson said he thought progress was being made on the issue.
Mrs Merkel is visiting the UK in her final official trip as chancellor.
In a press conference following their talks at Chequers, the prime minister's Buckinghamshire residence, the two leaders spoke about trade and post-Brexit relations.
The chancellor was then asked when Britons who have had two doses of a coronavirus vaccine should expect to be able to travel to Germany.
She said Germany had adopted restrictions in response to the Delta variant, which she said was now spreading ""very rapidly"" in her country.
""But as you know we are reviewing continuously our travel restrictions and we think that in the foreseeable future those who have received double jabs will then, according to our classification - and now Britain obviously is a high incidence area - will be able to travel again without having to go into quarantine,"" she said.
""At the beginning we didn't have much experience with this variant but we're dealing with it,"" she added.
""And that is a continuous learning process... we have to adjust time and again to the most recent developments.""
Mrs Merkel, who is due to step down later this year, also met the Queen at Windsor Castle.
And she addressed a meeting of the UK cabinet - the first foreign leader to do so since President Clinton in 1997, although on this occasion the meeting was a virtual one.
Mrs Merkel's comments about travel mark a change in tone.
Last week said she wanted other countries to follow Germany's lead by introducing tougher restrictions for UK travellers because of concerns about the Delta variant, which was first identified in India.
Since May, travellers from the UK have been banned from entering Germany, aside from a few limited exceptions. Those who are allowed in from the UK must quarantine for 14 days.
However, Mrs Merkel did express ""grave concern"" about the numbers of football fans attending Euro 2020 matches at Wembley Stadium, and said she had outlined this during their talks.
""We in Germany, as you know, have less people attend games in the Munich stadium but the British government will obviously take its own decision,"" she said.
""But I am very much concerned whether it is not a bit too much.""
Mr Johnson said sporting events were being opened up in a ""very careful and controlled manner"" and that vaccinations had built up a ""very considerable wall of immunity"" in the UK.
He is expected to announce the latest steps towards ending lockdown in England in the next few days, with international travel high on the agenda.
The talks follow reports that the European Union's passport scheme does not recognise doses of the AstraZeneca vaccine manufactured in India known as Covishield.
Mr Johnson said during the press conference he was ""very confident"" that there ""will not prove to be a problem"" for travellers who have received these jabs.
On Friday, the UK recorded 27,125 new Covid cases and a further 27 deaths within 28 days of a positive test.
More than 85% of UK adults have had their first dose of a coronavirus vaccine, and more than 63% are fully vaccinated, according to the government's coronavirus dashboard."
https://www.bbc.co.uk/news/world-europe-36875389;2016-07-23;Angela Merkel: 'We are in deep and profound mourning'NA;"Angela Merkel says Germany is ""in deep and profound mourning"" after nine people were killed by a gunman in Munich.
The German Chancellor said Friday's events were ""difficult to bear"" in light of recent terror attacks."
https://www.bbc.co.uk/news/world-europe-33010560;2015-06-04;Behind the scenes of an Angela Merkel interviewNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
The BBC's Europe Editor Katya Adler shows what is involved in setting up for a five minute interview with German Chancellor Angela Merkel."
https://www.bbc.co.uk/news/business-21180429;2013-01-24;Live: German Chancellor Angela Merkel makes Davos speechNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel makes a speech in Davos at the World Economic Forum."
https://www.bbc.co.uk/news/world-europe-35055868;2015-12-09;Angela Merkel named as Time's 'Person of the Year'NA;"German Chancellor Angela Merkel has been named as Time magazine's ""Person of the Year"".
She was praised for her leadership during Europe's debt and migrant crises as well as Russia's intervention in Ukraine."
https://www.bbc.co.uk/news/world-europe-25117819;2013-11-27;Germany's Angela Merkel announces coalition dealNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel's conservatives are announcing details of a coalition deal with the centre-left Social Democratic Party (SPD)."
https://www.bbc.co.uk/news/world-europe-38044934;2016-11-20;Angela Merkel eyes up fourth term as Germany's chancellorNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
Angela Merkel has announced that she will seek her fourth term in office as German chancellor.
Can Mrs Merkel - who has been in power for 11 years - win next year's elections to equal the post-war record set by Chancellor Helmut Kohl?"
https://www.bbc.co.uk/news/world-europe-38376963;2016-12-20;Berlin lorry attack: Angela Merkel 'shocked and devastated'NA;"German Chancellor Angela Merkel speaks of her shock after a lorry ploughs into a Christmas market in the heart of Berlin, killing 12 people and injuring 48.
The driver, reportedly a Pakistani asylum seeker who entered Germany last year, is being questioned."
https://www.bbc.co.uk/news/uk-politics-eu-referendum-36438739;2016-06-02;Angela Merkel hopes UK 'will remain' in EUNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel has intervened in the referendum debate, saying she hopes the UK will vote to remain in the European Union.
Ms Merkel said it was up to the British people to decide, but added that the EU was best placed to negotiate beneficial trade deals."
https://www.bbc.co.uk/news/world-europe-35804106;2016-03-14;German polls: Angela Merkel reflects on 'difficult day'NA;"German Chancellor Angela Merkel said her party had a ""difficult day"" after right-wingers made gains in state elections.
The anti-immigrant AfD party had campaigned against what it called Mrs Merkel's ""catastrophic"" decision to accept a million migrants and refugees."
https://www.bbc.co.uk/news/world-europe-31549399;2015-02-20;Ukraine crisis: Francois Hollande and Angela Merkel news briefingNA;"German Chancellor Angela Merkel and French President Francois Hollande are holding a news briefing after talks in Paris.
The Ukraine crisis is expected to dominate the agenda at the Elysee Palace."
https://www.bbc.co.uk/news/world-europe-19881014;2012-10-09;Live: Chancellor Angela Merkel meets Greek PM Antonis SamarasNA;"We use cookies to give you the best online experience. Please let us know if you agree to all of these cookies.
German Chancellor Angela Merkel is on her first to Athens since the eurozone crisis erupted nearly three years ago.
She is holding a news briefing with Greek Prime Minister Antonis Samaras."
